cohort,surface,lane,effort,treatment,case_id,design_id,repetition,pair_id,both_pass,sol_run_id,sol_success,sol_input_tokens,sol_output_tokens,sol_reasoning_tokens,sol_nonreasoning_tokens,sol_total_tokens,sol_cache_read_tokens,sol_cache_write_tokens,sol_reference_cost_usd,sol_cache_neutral_cost_usd,sol_elapsed_seconds,sol_calls,astra_run_id,astra_success,astra_input_tokens,astra_output_tokens,astra_reasoning_tokens,astra_nonreasoning_tokens,astra_total_tokens,astra_cache_read_tokens,astra_cache_write_tokens,astra_reference_cost_usd,astra_cache_neutral_cost_usd,astra_elapsed_seconds,astra_calls,input_tokens_reduction,output_tokens_reduction,reasoning_tokens_reduction,nonreasoning_tokens_reduction,total_tokens_reduction,cache_read_tokens_reduction,cache_write_tokens_reduction,reference_cost_usd_reduction,cache_neutral_cost_usd_reduction,elapsed_seconds_reduction,calls_reduction
campaign-v3,Responses API workflows,context,high,clean;nominal-96k,CX1-96k,CX1,1,CX1-96k-high-r1,True,CX1-96k-high-r1-sol,True,196232,1336,789,547,197568,97739,98487,0.5582746000000001,0.811648,21.2024728749966,2,CX1-96k-high-r1-astra,True,196032,846,202,644,196878,97739,98287,0.5474745999999999,0.801048,20.220399500001804,2,0.0010192017611806437,0.36676646706586824,0.743979721166033,-0.17733089579524686,0.003492468415937755,0.0,0.002030724867241318,0.019345318594111482,0.01305984860432119,0.0463188129415284,0.0
campaign-v3,Responses API workflows,context,high,clean;nominal-32k,CX2-32k,CX2,1,CX2-32k-high-r1,True,CX2-32k-high-r1-sol,True,66569,1475,837,638,68044,32894,33669,0.2110266,0.29577600000000004,20.714789416000713,2,CX2-32k-high-r1-astra,True,66336,821,160,661,67157,32894,33436,0.1967816,0.281764,18.26326729200082,2,0.0035001276870615383,0.4433898305084746,0.8088410991636799,-0.036050156739811934,0.013035682793486547,0.0,0.00692031245359237,0.0675033384416941,0.04737368819647303,0.11834646612947297,0.0
campaign-v3,Responses API workflows,context,high,clean;nominal-96k,CX2-96k,CX2,1,CX2-96k-high-r1,True,CX2-96k-high-r1-sol,True,196293,1681,1134,547,197974,97683,98604,0.5657372,0.818792,21.83499704200949,2,CX2-96k-high-r1-astra,True,195946,841,189,652,196787,97683,98257,0.5472022,0.800604,20.366204499994637,2,0.0017677655341759024,0.4997025580011898,0.8333333333333334,-0.1919561243144423,0.005995736813925068,0.0,0.003519127013102863,0.03276256183966708,0.022213211658150045,0.06726781502140655,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE005,HE005,1,HE005-high-r1,True,HE005-high-r1-sol,True,187,126,0,126,313,0,0,0.003268,0.003268,2.927388541007531,1,HE005-high-r1-astra,True,187,271,150,121,458,0,0,0.006168,0.006168,6.094235625001602,1,0.0,-1.1507936507936507,,0.03968253968253965,-0.4632587859424919,,,-0.8873929008567931,-0.8873929008567931,-1.081799371566893,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE006,HE006,1,HE006-high-r1,True,HE006-high-r1-sol,True,199,230,59,171,429,0,0,0.005396,0.005396,3.0114488330000313,1,HE006-high-r1-astra,True,199,295,122,173,494,0,0,0.006696,0.006696,6.581044000005932,1,0.0,-0.28260869565217384,-1.0677966101694913,-0.011695906432748648,-0.1515151515151516,,,-0.24091919940696815,-0.24091919940696815,-1.1853414635140385,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE024,HE024,1,HE024-high-r1,True,HE024-high-r1-sol,True,141,687,516,171,828,0,0,0.014304,0.014304,10.330181042008917,1,HE024-high-r1-astra,True,141,754,515,239,895,0,0,0.015644,0.015644,15.893596708003315,1,0.0,-0.09752547307132464,0.0019379844961240345,-0.39766081871345027,-0.08091787439613518,,,-0.09368008948545858,-0.09368008948545858,-0.5385593576114593,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE074,HE074,1,HE074-high-r1,True,HE074-high-r1-sol,True,282,157,58,99,439,0,0,0.004268,0.004268,3.404791249995469,1,HE074-high-r1-astra,True,282,102,0,102,384,0,0,0.003168,0.003168,3.3266232919995673,1,0.0,0.35031847133757965,1.0,-0.030303030303030276,0.12528473804100226,,,0.2577319587628867,0.2577319587628867,0.02295822335539832,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE083,HE083,1,HE083-high-r1,True,HE083-high-r1-sol,True,134,360,207,153,494,0,0,0.007736,0.007736,5.237163082987536,1,HE083-high-r1-astra,True,134,319,172,147,453,0,0,0.006916,0.006916,7.331297917000484,1,0.0,0.11388888888888893,0.1690821256038647,0.039215686274509776,0.082995951417004,,,0.10599793174767314,0.10599793174767314,-0.39986053533745425,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE094,HE094,1,HE094-high-r1,True,HE094-high-r1-sol,True,374,394,155,239,768,0,0,0.009376,0.009376,7.1485619169980055,1,HE094-high-r1-astra,True,374,731,503,228,1105,0,0,0.016116,0.016116,14.972406959001091,1,0.0,-0.8553299492385786,-2.2451612903225806,0.046025104602510414,-0.43880208333333326,,,-0.7188566552901021,-0.7188566552901021,-1.094464191937595,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE096,HE096,1,HE096-high-r1,True,HE096-high-r1-sol,True,234,317,97,220,551,0,0,0.007276,0.007276,4.297524833993521,1,HE096-high-r1-astra,True,234,472,260,212,706,0,0,0.010376,0.010376,10.157990457999404,1,0.0,-0.48895899053627767,-1.6804123711340204,0.036363636363636376,-0.2813067150635209,,,-0.4260582737768004,-0.4260582737768004,-1.3636839460820482,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE118,HE118,1,HE118-high-r1,True,HE118-high-r1-sol,True,235,367,187,180,602,0,0,0.00828,0.00828,6.745584166012122,1,HE118-high-r1-astra,True,235,232,85,147,467,0,0,0.00558,0.00558,5.373189208010444,1,0.0,0.3678474114441417,0.5454545454545454,0.18333333333333335,0.22425249169435213,,,0.326086956521739,0.326086956521739,0.20345086863144357,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE120,HE120,1,HE120-high-r1,True,HE120-high-r1-sol,True,306,169,61,108,475,0,0,0.004604,0.004604,4.6757959999958985,1,HE120-high-r1-astra,True,306,180,100,80,486,0,0,0.004824,0.004824,4.798174916999415,1,0.0,-0.06508875739644981,-0.639344262295082,0.2592592592592593,-0.023157894736842044,,,-0.047784535186794264,-0.047784535186794264,-0.026172852067032792,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE121,HE121,1,HE121-high-r1,True,HE121-high-r1-sol,True,186,179,86,93,365,0,0,0.004324,0.004324,2.7311027079995256,1,HE121-high-r1-astra,True,186,217,120,97,403,0,0,0.005084,0.005084,6.112509416008834,1,0.0,-0.2122905027932962,-0.39534883720930236,-0.043010752688172005,-0.1041095890410959,,,-0.17576318223866805,-0.17576318223866805,-1.2381104152930655,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE125,HE125,1,HE125-high-r1,True,HE125-high-r1-sol,True,229,748,608,140,977,0,0,0.015876,0.015876,10.756238083005883,1,HE125-high-r1-astra,True,229,260,120,140,489,0,0,0.006116,0.006116,5.884950166000635,1,0.0,0.6524064171122994,0.8026315789473684,0.0,0.4994882292732856,,,0.6147644242882339,0.6147644242882339,0.4528802616131701,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE141,HE141,1,HE141-high-r1,True,HE141-high-r1-sol,True,303,331,110,221,634,0,0,0.007832,0.007832,4.418034542002715,1,HE141-high-r1-astra,True,303,278,84,194,581,0,0,0.006772,0.006772,6.460062666999875,1,0.0,0.16012084592145015,0.23636363636363633,0.12217194570135748,0.08359621451104104,,,0.13534218590398372,0.13534218590398372,-0.46220284282148216,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE143,HE143,1,HE143-high-r1,True,HE143-high-r1-sol,True,236,250,99,151,486,0,0,0.005944,0.005944,3.8699261250003474,1,HE143-high-r1-astra,True,236,397,246,151,633,0,0,0.008884,0.008884,8.542617250001058,1,0.0,-0.5880000000000001,-1.4848484848484849,0.0,-0.30246913580246915,,,-0.4946164199192462,-0.4946164199192462,-1.207436776328719,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE148,HE148,1,HE148-high-r1,True,HE148-high-r1-sol,True,300,284,82,202,584,0,0,0.00688,0.00688,4.0019847079965984,1,HE148-high-r1-astra,True,300,248,78,170,548,0,0,0.00616,0.00616,5.880701041998691,1,0.0,0.12676056338028174,0.04878048780487809,0.15841584158415845,0.06164383561643838,,,0.10465116279069775,0.10465116279069775,-0.4694461551160154,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE160,HE160,1,HE160-high-r1,True,HE160-high-r1-sol,True,297,893,499,394,1190,0,0,0.019048,0.019048,12.743456458003493,1,HE160-high-r1-astra,True,297,729,397,332,1026,0,0,0.015768,0.015768,15.081260291000945,1,0.0,0.18365061590145582,0.20440881763527052,0.15736040609137059,0.13781512605042012,,,0.17219655606887851,0.17219655606887851,-0.1834513140686569,0.0
campaign-v3,Responses API workflows,public-code,high,clean,HE162,HE162,1,HE162-high-r1,True,HE162-high-r1-sol,True,165,164,50,114,329,0,0,0.00394,0.00394,2.536848125004326,1,HE162-high-r1-astra,True,165,232,146,86,397,0,0,0.0053,0.0053,5.551195666994317,1,0.0,-0.41463414634146334,-1.92,0.24561403508771928,-0.20668693009118533,,,-0.3451776649746192,-0.3451776649746192,-1.1882254646146193,0.0
campaign-v3,Responses API workflows,repo-work,high,clean;cap8192,RW1,RW1,1,RW1-high-r1,True,RW1-high-r1-sol-replacement1,True,21206,6024,4076,1948,27230,13620,6560,0.162832,0.20530400000000001,98.48295662499731,6,RW1-high-r1-astra,True,20168,3472,1717,1755,23640,14674,5039,0.1023246,0.150112,75.43603166700632,7,0.04894841082712442,0.4236387782204515,0.5787536800785084,0.09907597535934287,0.13183988248255596,-0.07738619676945668,0.23185975609756093,0.3715940355704038,0.2688306121653743,0.23401942577484658,-0.16666666666666674
campaign-v3,Responses API workflows,repo-work,high,clean;cap8192,RW2,RW2,1,RW2-high-r1,True,RW2-high-r1-sol,True,29499,6590,3579,3011,36089,21945,7351,0.178145,0.249796,99.00545145801152,7,RW2-high-r1-astra,True,46881,7024,3778,3246,53905,37279,9140,0.2029396,0.328004,144.97463016699476,9,-0.5892403132309569,-0.06585735963581185,-0.05560212349818383,-0.07804716041182336,-0.49366843082379663,-0.6987468671679198,-0.24336824921779354,-0.13918212691908272,-0.3130874793831768,-0.4643095711601182,-0.2857142857142858
campaign-v3,Responses API workflows,repo-work,high,clean;cap8192,RW2,RW2,2,RW2-high-r2,True,RW2-high-r2-sol,True,43749,8638,3885,4753,52387,32599,10681,0.2410806,0.347756,115.12445054099953,8,RW2-high-r2-astra,True,17286,5976,3481,2495,23262,9378,7458,0.1623612,0.188664,120.68504429199675,5,0.6048823973119386,0.3081731882380181,0.10398970398970397,0.4750683778666106,0.555958539332277,0.7123224638792601,0.30175077239958803,0.32652731078319863,0.45748168255903565,-0.0483007191336553,0.375
campaign-v3,Responses API workflows,repo-work,high,clean;cap8192,RW3,RW3,1,RW3-high-r1,True,RW3-high-r1-sol,True,73938,14084,7611,6473,88022,56924,15933,0.3884386,0.577432,206.53719204200024,9,RW3-high-r1-astra,True,60413,11874,6017,5857,72287,46023,13932,0.3273812,0.479132,238.46918149999692,9,0.18292353052557553,0.15691564896336263,0.2094337143607936,0.09516452958442767,0.17876212764990573,0.1915009486332654,0.12558840143099226,0.15718674714613845,0.17023649537954244,-0.15460648584543146,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-A1,XR-A1,1,XR-A1-high-r1,True,XR-A1-high-r1-sol,True,1077,5619,5449,170,6696,0,1074,0.117762,0.116688,80.04786429199157,1,XR-A1-high-r1-astra,True,1077,1772,1520,252,2849,0,1074,0.040822,0.039748,36.98933116700209,1,0.0,0.6846413952660616,0.7210497338961277,-0.48235294117647065,0.5745221027479093,,0.0,0.6533516754131214,0.6593651446592623,0.537909830647378,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-A1,XR-A1,2,XR-A1-high-r2,True,XR-A1-high-r2-sol,True,1077,4985,4843,142,6062,1074,0,0.1001416,0.104008,70.73040716600372,1,XR-A1-high-r2-astra,True,1077,2820,2588,232,3897,1074,0,0.0568416,0.060708,54.645727249997435,1,0.0,0.4343029087261785,0.4656204831715879,-0.6338028169014085,0.3571428571428571,0.0,,0.4323877389616303,0.41631412968233217,0.2274082754571971,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-A2,XR-A2,1,XR-A2-high-r1,True,XR-A2-high-r1-sol,True,1081,10954,10820,134,12035,0,1078,0.224482,0.223404,153.61953845899552,1,XR-A2-high-r1-astra,True,1081,5187,5008,179,6268,0,1078,0.109142,0.108064,99.65451079201011,1,0.0,0.5264743472704034,0.5371534195933456,-0.33582089552238803,0.479185708350644,,0.0,0.513805115777657,0.5162843995631233,0.3512901302030007,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-A3,XR-A3,1,XR-A3-high-r1,True,XR-A3-high-r1-sol,True,955,170,84,86,1125,0,0,0.00722,0.00722,2.7919551249942742,1,XR-A3-high-r1-astra,True,955,128,43,85,1083,0,0,0.00638,0.00638,3.873541875000228,1,0.0,0.24705882352941178,0.48809523809523814,0.011627906976744207,0.03733333333333333,,,0.11634349030470914,0.11634349030470914,-0.3873940309152255,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-P1,XR-P1,1,XR-P1-high-r1,True,XR-P1-high-r1-sol,True,951,1955,1840,115,2906,0,0,0.042904,0.042904,29.035821458004648,1,XR-P1-high-r1-astra,True,951,1040,873,167,1991,0,0,0.024604,0.024604,20.85051779198693,1,0.0,0.46803069053708435,0.5255434782608696,-0.4521739130434783,0.31486579490708877,,,0.4265336565355211,0.4265336565355211,0.2819036367838381,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-P1,XR-P1,2,XR-P1-high-r2,True,XR-P1-high-r2-sol,True,951,1170,1034,136,2121,0,0,0.027204,0.027204,16.064397458991152,1,XR-P1-high-r2-astra,True,951,1094,969,125,2045,0,0,0.025684,0.025684,21.885061583991046,1,0.0,0.06495726495726495,0.06286266924564798,0.08088235294117652,0.035832154644035885,,,0.05587413615644765,0.05587413615644765,-0.36233317432905654,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-P2,XR-P2,1,XR-P2-high-r1,True,XR-P2-high-r1-sol,True,1259,2449,2312,137,3708,0,1256,0.055272,0.054016,33.458411125000566,1,XR-P2-high-r1-astra,True,1259,1380,1225,155,2639,0,1256,0.033892,0.032636,27.177812333000475,1,0.0,0.4365046957942017,0.47015570934256057,-0.13138686131386867,0.28829557713052856,,0.0,0.38681430018816043,0.39580864928909953,0.18771359968456913,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-S1,XR-S1,1,XR-S1-high-r1,True,XR-S1-high-r1-sol,True,780,5840,5696,144,6620,0,0,0.11992,0.11992,98.37775554099062,1,XR-S1-high-r1-astra,True,780,2748,2462,286,3528,0,0,0.05808,0.05808,53.20763533299032,1,0.0,0.5294520547945205,0.5677668539325842,-0.9861111111111112,0.4670694864048338,,,0.5156771180787192,0.5156771180787192,0.4591497331851555,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-S1,XR-S1,2,XR-S1-high-r2,True,XR-S1-high-r2-sol,True,780,8773,8602,171,9553,0,0,0.17858,0.17858,135.3235227499972,1,XR-S1-high-r2-astra,True,780,1986,1768,218,2766,0,0,0.04284,0.04284,38.799721124989446,1,0.0,0.7736236179186139,0.7944664031620553,-0.2748538011695907,0.7104574479221186,,,0.7601075148392877,0.7601075148392877,0.7132817684869924,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-S2,XR-S2,1,XR-S2-high-r1,True,XR-S2-high-r1-sol,True,790,4496,4350,146,5286,0,0,0.09308,0.09308,72.30798570900515,1,XR-S2-high-r1-astra,True,790,1195,1014,181,1985,0,0,0.02706,0.02706,24.044325458002277,1,0.0,0.7342081850533808,0.766896551724138,-0.23972602739726034,0.6244797578509269,,,0.7092823377739579,0.7092823377739579,0.6674734440153569,0.0
campaign-v3,Responses API workflows,constraints,high,clean,XR-S3,XR-S3,1,XR-S3-high-r1,True,XR-S3-high-r1-sol,True,701,539,450,89,1240,0,0,0.013584,0.013584,7.983052875002613,1,XR-S3-high-r1-astra,True,701,172,61,111,873,0,0,0.006244,0.006244,4.470728917003726,1,0.0,0.6808905380333952,0.8644444444444445,-0.247191011235955,0.2959677419354839,,,0.5403415783274441,0.5403415783274441,0.4399725284291992,0.0
campaign-v4,Responses API workflows,context-extension,high,clean;nominal-192k,CX1-192k-3turn,CX1,1,context-extension-CX1-192k-3turn-high-clean-r1,True,context-extension-CX1-192k-3turn-high-clean-r1-sol,True,564775,1631,688,943,566406,375735,189031,1.128105,2.2917199999999998,26.865421750000678,3,context-extension-CX1-192k-3turn-high-clean-r1-astra,True,564238,1203,254,949,565441,375579,188650,1.1175776,2.281012,30.948103458998958,3,0.0009508211234562358,0.2624156958920908,0.6308139534883721,-0.006362672322375307,0.0017037248899199886,0.00041518623497949214,0.0020155424242584985,0.009331932754486516,0.004672473076990036,-0.15196789936856936,0.0
campaign-v4,Responses API workflows,context-extension,medium,clean;nominal-192k,CX1-192k-3turn,CX1,1,context-extension-CX1-192k-3turn-medium-clean-r1,True,context-extension-CX1-192k-3turn-medium-clean-r1-sol,True,564849,1605,714,891,566454,375743,189097,1.1279182,2.291496,24.60125729200081,3,context-extension-CX1-192k-3turn-medium-clean-r1-astra,True,564079,1022,68,954,565101,375523,188547,1.1134202,2.276756,27.638468374992954,3,0.0013631961816343852,0.36323987538940805,0.9047619047619048,-0.07070707070707072,0.0023885434651357285,0.0005855065829569739,0.002908560156956508,0.012853769005589322,0.0064324790442575885,-0.1234575553168864,0.0
campaign-v4,Responses API workflows,context-extension,high,clean;nominal-96k,CX1-96k-3turn,CX1,1,context-extension-CX1-96k-3turn-high-clean-r1,True,context-extension-CX1-96k-3turn-high-clean-r1-sol,True,295685,1816,911,905,297501,196203,99473,0.6122022,1.21906,22.34634754199942,3,context-extension-CX1-96k-3turn-high-clean-r1-astra,True,295023,1392,431,961,296415,196027,98987,0.6012218,1.207932,30.933528917012154,3,0.0022388690667433098,0.23348017621145378,0.5268935236004391,-0.06187845303867401,0.003650407897788588,0.0008970301167667838,0.004885747891387626,0.01793590418329105,0.009128344790248266,-0.3842767306323027,0.0
campaign-v4,Responses API workflows,context-extension,medium,clean;nominal-96k,CX1-96k-3turn,CX1,1,context-extension-CX1-96k-3turn-medium-clean-r1,True,context-extension-CX1-96k-3turn-medium-clean-r1-sol,True,295328,1559,642,917,296887,196108,99211,0.6057142,1.2124920000000001,22.507261542006745,3,context-extension-CX1-96k-3turn-medium-clean-r1-astra,True,294770,1051,91,960,295821,195971,98790,0.5933944,1.2001,26.850133416999597,3,0.0018894246397226366,0.3258499037844772,0.8582554517133957,-0.046892039258451534,0.0035905917066089144,0.0006985946519264541,0.004243481065607679,0.020339295331032292,0.010220273618300357,-0.19295425464743765,0.0
campaign-v4,Responses API workflows,context-extension,high,clean;nominal-192k,CX2-192k-3turn,CX2,1,context-extension-CX2-192k-3turn-high-clean-r1,True,context-extension-CX2-192k-3turn-high-clean-r1-sol,True,565092,1972,1036,936,567064,375803,189280,1.1361972,2.299808,26.152471124994918,3,context-extension-CX2-192k-3turn-high-clean-r1-astra,True,564135,1216,262,954,565351,375497,188629,1.1176998,2.28086,33.64945599999919,3,0.0016935295491707913,0.38336713995943206,0.747104247104247,-0.019230769230769162,0.003020823046428589,0.0008142564056167201,0.003439349112426049,0.016280096448046177,0.008238948642669275,-0.28666449297172214,0.0
campaign-v4,Responses API workflows,context-extension,medium,clean;nominal-192k,CX2-192k-3turn,CX2,1,context-extension-CX2-192k-3turn-medium-clean-r1,True,context-extension-CX2-192k-3turn-medium-clean-r1-sol,True,564524,1485,617,868,566009,375626,188889,1.1244314,2.287796,20.3999625419965,3,context-extension-CX2-192k-3turn-medium-clean-r1-astra,True,563910,1010,61,949,564920,375413,188488,1.1128412,2.27584,32.95355070900405,3,0.0010876419780204705,0.31986531986531985,0.9011345218800648,-0.09331797235023043,0.0019239976749486631,0.0005670533988595405,0.0021229399276824212,0.010307609694997777,0.005225990429216676,-0.6153730989046686,0.0
campaign-v4,Responses API workflows,context-extension,high,clean;nominal-96k,CX2-96k-3turn,CX2,1,context-extension-CX2-96k-3turn-high-clean-r1,True,context-extension-CX2-96k-3turn-high-clean-r1-sol,True,295326,1560,689,871,296886,196152,99165,0.6055218,1.212504,22.57868195899937,3,context-extension-CX2-96k-3turn-high-clean-r1-astra,True,294727,1146,203,943,295873,195918,98800,0.5953231999999999,1.201828,27.214861832995666,3,0.0020282670675795256,0.26538461538461533,0.7053701015965167,-0.0826636050516647,0.0034120840996206825,0.0011929524042578743,0.0036807341299853746,0.016842663633249932,0.008804919406451561,-0.20533438942162952,0.0
campaign-v4,Responses API workflows,context-extension,medium,clean;nominal-96k,CX2-96k-3turn,CX2,1,context-extension-CX2-96k-3turn-medium-clean-r1,True,context-extension-CX2-96k-3turn-medium-clean-r1-sol,True,295125,1437,596,841,296562,196069,99047,0.6024386,1.20924,18.008599332999438,3,context-extension-CX2-96k-3turn-medium-clean-r1-astra,True,294545,1006,64,942,295551,195838,98698,0.5919812,1.1983,33.24798495799769,3,0.001965268953833088,0.2999304105775922,0.8926174496644296,-0.12009512485136753,0.0034090679183442774,0.0011781566693358503,0.003523579714680869,0.01735844947518317,0.00904700473024389,-0.846228257023476,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-A1,XR-A1,1,frontier-reasoning-XR-A1-high-clean-r1,True,frontier-reasoning-XR-A1-high-clean-r1-sol,True,1077,8785,8648,137,9862,1074,0,0.1761416,0.180008,115.24463195799035,1,frontier-reasoning-XR-A1-high-clean-r1-astra,True,1077,2549,2365,184,3626,1074,0,0.0514216,0.055288,49.845281292000436,1,0.0,0.7098463289698349,0.7265263644773359,-0.34306569343065685,0.6323261001825188,0.0,,0.7080666917979626,0.692858095195769,0.5674828367696091,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-A1,XR-A1,2,frontier-reasoning-XR-A1-high-clean-r2,True,frontier-reasoning-XR-A1-high-clean-r2-sol,True,1077,5242,5104,138,6319,0,1074,0.110222,0.109148,64.97809704100655,1,frontier-reasoning-XR-A1-high-clean-r2-astra,True,1077,1737,1552,185,2814,0,1074,0.040122,0.039048,34.29300775000593,1,0.0,0.6686379244563143,0.6959247648902822,-0.3405797101449275,0.5546763728438044,,0.0,0.6359891854620675,0.6422472239527981,0.47223742596887375,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-A1,XR-A1,1,frontier-reasoning-XR-A1-medium-clean-r1,True,frontier-reasoning-XR-A1-medium-clean-r1-sol,True,1077,6885,6732,153,7962,0,1074,0.143082,0.142008,94.5371834999969,1,frontier-reasoning-XR-A1-medium-clean-r1-astra,True,1077,1147,952,195,2224,0,1074,0.028322,0.027248,22.96590433300298,1,0.0,0.8334059549745825,0.8585858585858586,-0.27450980392156854,0.7206731976890228,,0.0,0.8020575613983589,0.8081234860007886,0.7570701444368317,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-A1,XR-A1,2,frontier-reasoning-XR-A1-medium-clean-r2,True,frontier-reasoning-XR-A1-medium-clean-r2-sol,True,1077,4068,3910,158,5145,0,1074,0.086742,0.085668,58.19726754199655,1,frontier-reasoning-XR-A1-medium-clean-r2-astra,True,1077,1061,870,191,2138,0,1074,0.026602,0.025528,21.71794529199542,1,0.0,0.7391838741396264,0.7774936061381075,-0.2088607594936709,0.5844509232264334,,0.0,0.6933204214797906,0.702012420040155,0.6268219074663046,0.0
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-A1,XR-A1,1,frontier-reasoning-XR-A1-xhigh-clean-r1,True,frontier-reasoning-XR-A1-xhigh-clean-r1-sol,True,1077,9467,9322,145,10544,0,1074,0.194722,0.193648,119.03967466700124,1,frontier-reasoning-XR-A1-xhigh-clean-r1-astra,True,1077,3168,2906,262,4245,0,1074,0.068742,0.067668,61.483187417004956,1,0.0,0.6653638956374776,0.6882643209611672,-0.806896551724138,0.5974013657056145,,0.0,0.6469736342067152,0.6505618441708667,0.48350675865843407,0.0
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-A1,XR-A1,2,frontier-reasoning-XR-A1-xhigh-clean-r2,True,frontier-reasoning-XR-A1-xhigh-clean-r2-sol,True,1077,6377,6214,163,7454,0,1074,0.132922,0.131848,79.29453837499022,1,frontier-reasoning-XR-A1-xhigh-clean-r2-astra,True,1077,2574,2299,275,3651,0,1074,0.056862,0.055788,49.9628497500089,1,0.0,0.5963619256703779,0.6300289668490505,-0.6871165644171779,0.5101958679903408,,0.0,0.5722152841516077,0.576876403130878,0.3699080570501516,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-P1,XR-P1,1,frontier-reasoning-XR-P1-high-clean-r1,True,frontier-reasoning-XR-P1-high-clean-r1-sol,True,951,1692,1552,140,2643,0,0,0.037644,0.037644,23.592134041013196,1,frontier-reasoning-XR-P1-high-clean-r1-astra,True,951,1026,870,156,1977,0,0,0.024324,0.024324,20.484175459001563,1,0.0,0.3936170212765957,0.43943298969072164,-0.11428571428571432,0.2519863791146425,,,0.3538412496015301,0.3538412496015301,0.1317370686606254,0.0
campaign-v4,Responses API workflows,frontier-reasoning,high,clean,XR-P1,XR-P1,2,frontier-reasoning-XR-P1-high-clean-r2,True,frontier-reasoning-XR-P1-high-clean-r2-sol,True,951,1680,1552,128,2631,0,0,0.037404,0.037404,21.945760083995992,1,frontier-reasoning-XR-P1-high-clean-r2-astra,True,951,1167,1034,133,2118,0,0,0.027144,0.027144,23.444645832991228,1,0.0,0.3053571428571429,0.3337628865979382,-0.0390625,0.19498289623717213,,,0.2743022136669875,0.2743022136669875,-0.06829955960779421,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-P1,XR-P1,1,frontier-reasoning-XR-P1-medium-clean-r1,True,frontier-reasoning-XR-P1-medium-clean-r1-sol,True,951,1693,1552,141,2644,0,0,0.037664,0.037664,28.292490250008996,1,frontier-reasoning-XR-P1-medium-clean-r1-astra,True,951,778,644,134,1729,0,0,0.019364,0.019364,16.095965832995716,1,0.0,0.5404607206142942,0.5850515463917525,0.049645390070921946,0.3460665658093798,,,0.4858751062022091,0.4858751062022091,0.43108698842829507,0.0
campaign-v4,Responses API workflows,frontier-reasoning,medium,clean,XR-P1,XR-P1,2,frontier-reasoning-XR-P1-medium-clean-r2,True,frontier-reasoning-XR-P1-medium-clean-r2-sol,True,951,1456,1319,137,2407,0,0,0.032924,0.032924,27.483384708000813,1,frontier-reasoning-XR-P1-medium-clean-r2-astra,True,951,731,606,125,1682,0,0,0.018424,0.018424,15.021332500007702,1,0.0,0.49793956043956045,0.5405610310841547,0.08759124087591241,0.3012048192771084,,,0.44040821285384524,0.44040821285384524,0.45343949955207763,0.0
campaign-v4,Responses API workflows,frontier-reasoning,xhigh,clean,XR-P1,XR-P1,1,frontier-reasoning-XR-P1-xhigh-clean-r1,True,frontier-reasoning-XR-P1-xhigh-clean-r1-sol,True,951,2495,2354,141,3446,0,0,0.053704,0.053704,34.921747999993386,1,frontier-reasoning-XR-P1-xhigh-clean-r1-astra,True,951,1021,874,147,1972,0,0,0.024224,0.024224,20.72163758300303,1,0.0,0.5907815631262525,0.6287170773152082,-0.042553191489361764,0.4277423099245502,,,0.5489349024281246,0.5489349024281246,0.40662656454061363,0.0
